2000/03/20,4785.971 ,4786.021 ,4786.049 ,4786.010 ,4785.954 ,4785.998 ,4786.080 ,4786.124 ,4786.100 ,4786.032 ,4786.166 ,4786.226 ,4786.265 ,4786.238 ,4786.164 ,4786.456 ,4786.496 ,4786.532 ,4786.493 ,4786.437 ,
2000/04/05,4785.971 ,4786.020 ,4786.048 ,4786.010 ,4785.954 ,4786.001 ,4786.080 ,4786.125 ,4786.095 ,4786.031 ,4786.166 ,4786.224 ,4786.264 ,4786.237 ,4786.160 ,4786.454 ,4786.495 ,4786.533 ,4786.492 ,4786.436 ,
2000/04/20,4785.971 ,4786.020 ,4786.048 ,4786.009 ,4785.954 ,4785.998 ,4786.080 ,4786.120 ,4786.097 ,4786.035 ,4786.165 ,4786.225 ,4786.264 ,4786.237 ,4786.161 ,4786.455 ,4786.494 ,4786.531 ,4786.492 ,4786.436 ,
2000/05/07,4785.961 ,4786.009 ,4786.036 ,4785.998 ,4785.934 ,4785.988 ,4786.070 ,4786.120 ,4786.095 ,4786.028 ,4786.153 ,4786.217 ,4786.257 ,4786.228 ,4786.158 ,4786.435 ,4786.475 ,4786.510 ,4786.475 ,4786.428 ,
2000/05/21,4785.958 ,4786.007 ,4786.036 ,4785.996 ,4785.929 ,4785.980 ,4786.064 ,4786.111 ,4786.091 ,4786.026 ,4786.140 ,4786.205 ,4786.248 ,4786.219 ,4786.150 ,4786.422 ,4786.461 ,4786.500 ,4786.465 ,4786.416 ,
2000/06/04,4785.950 ,4786.002 ,4786.032 ,4785.994 ,4785.925 ,4785.969 ,4786.058 ,4786.110 ,4786.081 ,4786.015 ,4786.135 ,4786.204 ,4786.248 ,4786.216 ,4786.145 ,4786.407 ,4786.454 ,4786.492 ,4786.458 ,4786.407 ,
2000/06/20,4785.940 ,4786.000 ,4786.032 ,4785.993 ,4785.925 ,4785.961 ,4786.057 ,4786.108 ,4786.082 ,4786.013 ,4786.124 ,4786.200 ,4786.246 ,4786.217 ,4786.142 ,4786.395 ,4786.450 ,4786.492 ,4786.457 ,4786.402 ,
2000/07/05,4785.936 ,4785.997 ,4786.031 ,4785.991 ,4785.924 ,4785.949 ,4786.051 ,4786.104 ,4786.077 ,4786.007 ,4786.113 ,4786.195 ,4786.243 ,4786.214 ,4786.137 ,4786.388 ,4786.447 ,4786.489 ,4786.454 ,4786.399 ,
2000/07/20,4785.935 ,4785.996 ,4786.032 ,4785.991 ,4785.924 ,4785.948 ,4786.052 ,4786.106 ,4786.082 ,4786.008 ,4786.113 ,4786.194 ,4786.246 ,4786.217 ,4786.142 ,4786.390 ,4786.449 ,4786.492 ,4786.457 ,4786.404 ,
2000/08/05,4785.934 ,4785.997 ,4786.034 ,4785.994 ,4785.923 ,4785.949 ,4786.050 ,4786.107 ,4786.078 ,4786.007 ,4786.104 ,4786.193 ,4786.241 ,4786.212 ,4786.137 ,4786.384 ,4786.447 ,4786.489 ,4786.456 ,4786.397 ,
2000/08/19,4785.931 ,4785.995 ,4786.031 ,4785.993 ,4785.924 ,4785.945 ,4786.048 ,4786.105 ,4786.079 ,4786.009 ,4786.106 ,4786.193 ,4786.244 ,4786.215 ,4786.140 ,4786.386 ,4786.448 ,4786.490 ,4786.456 ,4786.401 ,
2000/09/05,4785.931 ,4785.994 ,4786.030 ,4785.991 ,4785.925 ,4785.945 ,4786.047 ,4786.105 ,4786.080 ,4786.008 ,4786.106 ,4786.193 ,4786.244 ,4786.215 ,4786.143 ,4786.386 ,4786.448 ,4786.491 ,4786.456 ,4786.401 ,
2000/09/22,4785.931 ,4785.996 ,4786.033 ,4785.993 ,4785.925 ,4785.943 ,4786.049 ,4786.105 ,4786.080 ,4786.009 ,4786.104 ,4786.192 ,4786.243 ,4786.215 ,4786.141 ,4786.384 ,4786.448 ,4786.491 ,4786.457 ,4786.400 ,
2000/10/05,4785.930 ,4785.994 ,4786.031 ,4785.993 ,4785.924 ,4785.945 ,4786.048 ,4786.105 ,4786.077 ,4786.005 ,4786.103 ,4786.193 ,4786.243 ,4786.215 ,4786.138 ,4786.385 ,4786.447 ,4786.490 ,4786.455 ,4786.398 ,
2000/10/20,4785.931 ,4785.995 ,4786.032 ,4785.994 ,4785.926 ,4785.945 ,4786.048 ,4786.106 ,4786.080 ,4786.008 ,4786.104 ,4786.191 ,4786.243 ,4786.215 ,4786.140 ,4786.385 ,4786.447 ,4786.489 ,4786.457 ,4786.401 ,
2000/11/05,4785.933 ,4785.995 ,4786.031 ,4785.994 ,4785.926 ,4785.945 ,4786.047 ,4786.103 ,4786.078 ,4786.008 ,4786.100 ,4786.189 ,4786.241 ,4786.213 ,4786.139 ,4786.385 ,4786.446 ,4786.489 ,4786.455 ,4786.402 ,
2000/11/21,4785.938 ,4785.997 ,4786.034 ,4785.995 ,4785.929 ,4785.944 ,4786.045 ,4786.102 ,4786.077 ,4786.008 ,4786.102 ,4786.189 ,4786.240 ,4786.214 ,4786.138 ,4786.390 ,4786.448 ,4786.493 ,4786.459 ,4786.403 ,
2000/12/05,4785.939 ,4785.998 ,4786.034 ,4785.994 ,4785.932 ,4785.951 ,4786.047 ,4786.103 ,4786.075 ,4786.007 ,4786.107 ,4786.187 ,4786.237 ,4786.211 ,4786.135 ,4786.400 ,4786.451 ,4786.492 ,4786.459 ,4786.408 ,
2000/12/19,4785.942 ,4785.999 ,4786.034 ,4785.994 ,4785.929 ,4785.955 ,4786.049 ,4786.105 ,4786.075 ,4786.004 ,4786.112 ,4786.189 ,4786.238 ,4786.209 ,4786.137 ,4786.410 ,4786.455 ,4786.493 ,4786.458 ,4786.402 ,
2001/01/06,4785.939 ,4785.993 ,4786.030 ,4785.990 ,4785.924 ,4785.952 ,4786.043 ,4786.093 ,4786.069 ,4785.997 ,4786.114 ,4786.186 ,4786.234 ,4786.207 ,4786.135 ,4786.415 ,4786.457 ,4786.494 ,4786.460 ,4786.404 ,
2001/01/18,4785.940 ,4785.994 ,4786.028 ,4785.991 ,4785.925 ,4785.954 ,4786.044 ,4786.097 ,4786.067 ,4785.998 ,4786.110 ,4786.184 ,4786.230 ,4786.204 ,4786.132 ,4786.416 ,4786.460 ,4786.497 ,4786.460 ,4786.405 ,
2001/02/06,4785.938 ,4785.992 ,4786.025 ,4785.986 ,4785.924 ,4785.952 ,4786.042 ,4786.093 ,4786.066 ,4785.998 ,4786.115 ,4786.183 ,4786.230 ,4786.205 ,4786.131 ,4786.422 ,4786.462 ,4786.500 ,4786.464 ,4786.408 ,
2001/02/20,4785.938 ,4785.988 ,4786.023 ,4785.983 ,4785.924 ,4785.954 ,4786.042 ,4786.092 ,4786.072 ,4786.001 ,4786.110 ,4786.179 ,4786.230 ,4786.203 ,4786.133 ,4786.428 ,4786.464 ,4786.503 ,4786.465 ,4786.411 ,
2001/03/05,4785.936 ,4785.991 ,4786.022 ,4785.982 ,4785.918 ,4785.950 ,4786.045 ,4786.093 ,4786.065 ,4785.997 ,4786.109 ,4786.181 ,4786.229 ,4786.200 ,4786.130 ,4786.422 ,4786.466 ,4786.503 ,4786.465 ,4786.410 ,
2001/03/18,4785.937 ,4785.990 ,4786.021 ,4785.983 ,4785.917 ,4785.952 ,4786.040 ,4786.091 ,4786.067 ,4785.996 ,4786.113 ,4786.184 ,4786.229 ,4786.204 ,4786.131 ,4786.424 ,4786.466 ,4786.504 ,4786.467 ,4786.410 ,
2001/04/06,4785.939 ,4785.987 ,4786.019 ,4785.981 ,4785.916 ,4785.954 ,4786.041 ,4786.091 ,4786.067 ,4785.997 ,4786.114 ,4786.182 ,4786.228 ,4786.200 ,4786.128 ,4786.425 ,4786.461 ,4786.496 ,4786.460 ,4786.405 ,
2001/04/20,4785.934 ,4785.985 ,4786.016 ,4785.980 ,4785.913 ,4785.953 ,4786.039 ,4786.090 ,4786.067 ,4785.999 ,4786.109 ,4786.177 ,4786.226 ,4786.199 ,4786.128 ,4786.418 ,4786.458 ,4786.495 ,4786.461 ,4786.404 ,
2001/05/04,4785.934 ,4785.985 ,4786.016 ,4785.978 ,4785.914 ,4785.950 ,4786.038 ,4786.089 ,4786.066 ,4785.998 ,4786.108 ,4786.176 ,4786.225 ,4786.198 ,4786.128 ,4786.412 ,4786.449 ,4786.487 ,4786.455 ,4786.399 ,
2001/05/18,4785.930 ,4785.982 ,4786.013 ,4785.974 ,4785.908 ,4785.942 ,4786.033 ,4786.086 ,4786.061 ,4785.993 ,4786.098 ,4786.171 ,4786.219 ,4786.191 ,4786.119 ,4786.403 ,4786.441 ,4786.478 ,4786.446 ,4786.395 ,
2001/06/06,4785.919 ,4785.976 ,4786.012 ,4785.972 ,4785.904 ,4785.931 ,4786.024 ,4786.077 ,4786.053 ,4785.983 ,4786.087 ,4786.164 ,4786.215 ,4786.184 ,4786.114 ,4786.381 ,4786.429 ,4786.467 ,4786.435 ,4786.380 ,
2001/06/19,4785.916 ,4785.977 ,4786.012 ,4785.973 ,4785.902 ,4785.925 ,4786.023 ,4786.078 ,4786.053 ,4785.980 ,4786.081 ,4786.162 ,4786.216 ,4786.187 ,4786.112 ,4786.373 ,4786.427 ,4786.469 ,4786.436 ,4786.380 ,
2001/07/04,4785.914 ,4785.975 ,4786.011 ,4785.972 ,4785.902 ,4785.921 ,4786.024 ,4786.080 ,4786.053 ,4785.978 ,4786.078 ,4786.163 ,4786.216 ,4786.189 ,4786.111 ,4786.369 ,4786.426 ,4786.469 ,4786.437 ,4786.379 ,
2001/07/20,4785.912 ,4785.975 ,4786.011 ,4785.972 ,4785.900 ,4785.917 ,4786.023 ,4786.078 ,4786.053 ,4785.978 ,4786.073 ,4786.162 ,4786.215 ,4786.188 ,4786.111 ,4786.365 ,4786.425 ,4786.468 ,4786.436 ,4786.378 ,
2001/08/05,4785.909 ,4785.974 ,4786.011 ,4785.972 ,4785.898 ,4785.913 ,4786.021 ,4786.076 ,4786.052 ,4785.977 ,4786.068 ,4786.161 ,4786.214 ,4786.186 ,4786.110 ,4786.361 ,4786.424 ,4786.466 ,4786.434 ,4786.377 ,
2001/08/19,4785.907 ,4785.974 ,4786.011 ,4785.972 ,4785.898 ,4785.912 ,4786.020 ,4786.077 ,4786.053 ,4785.978 ,4786.067 ,4786.160 ,4786.214 ,4786.186 ,4786.109 ,4786.360 ,4786.422 ,4786.465 ,4786.433 ,4786.375 ,
2001/09/05,4785.908 ,4785.973 ,4786.011 ,4785.972 ,4785.901 ,4785.914 ,4786.020 ,4786.079 ,4786.054 ,4785.979 ,4786.069 ,4786.162 ,4786.217 ,4786.185 ,4786.108 ,4786.360 ,4786.424 ,4786.465 ,4786.427 ,4786.375 ,
2001/09/19,4785.906 ,4785.973 ,4786.010 ,4785.972 ,4785.897 ,4785.911 ,4786.020 ,4786.076 ,4786.052 ,4785.977 ,4786.065 ,4786.159 ,4786.213 ,4786.184 ,4786.109 ,4786.358 ,4786.423 ,4786.467 ,4786.434 ,4786.376 ,
2001/10/07,4785.909 ,4785.974 ,4786.012 ,4785.974 ,4785.903 ,4785.914 ,4786.023 ,4786.080 ,4786.057 ,4785.980 ,4786.066 ,4786.162 ,4786.216 ,4786.189 ,4786.111 ,4786.363 ,4786.426 ,4786.469 ,4786.437 ,4786.379 ,
2001/10/19,4785.909 ,4785.972 ,4786.013 ,4785.974 ,4785.901 ,4785.913 ,4786.020 ,4786.078 ,4786.053 ,4785.979 ,4786.060 ,4786.158 ,4786.213 ,4786.187 ,4786.112 ,4786.364 ,4786.424 ,4786.466 ,4786.435 ,4786.378 ,
2001/11/06,4785.910 ,4785.974 ,4786.012 ,4785.976 ,4785.906 ,4785.915 ,4786.021 ,4786.078 ,4786.053 ,4785.980 ,4786.064 ,4786.158 ,4786.213 ,4786.186 ,4786.112 ,4786.364 ,4786.424 ,4786.468 ,4786.436 ,4786.384 ,
